Row_ID,SKU,Seller_ID,Seller_Name,Category,Brand,Model_Name,Model_Number,UPC,GTIN,Title,Description,Price_USD,Weight_lbs,Stock_Quantity,Primary_Image_URL,Specifications,Listing_Date,Last_Updated,Is_Active,Data_Quality_Issue
966,BB-MKT-00179,S005,ConnectPro Sales,Tablets,Amazon,Galaxy Tab S9,AM-4273-WH,226121781400,0226121781400,"Amazon Galaxy Tab S9 12.4"" 256GB Tablet",Stay productive and entertained with the Amazon Galaxy Tab S9. Powerful performance in a sleek design.,932.97,0.63,487,https://images.bestbuy.com/marketplace/amazon-galaxy-tab-s9-main.jpg,"Storage_GB: 256 | Screen_Size: 12.4"" | Cellular: No | RAM_GB: 12",2025-02-22,2025-02-22,Yes,
967,BB-MKT-00488,S008,DigitalHub USA,Laptops,Acer,MacBook Air,AC-1913-BL,654722131637,0654722131637,"Acer MacBook Air 16"" Laptop - 64GB RAM 1024GB SSD",Experience premium performance with the Acer MacBook Air. Designed for professionals and students alike.,952.12,2.15,193,https://images.bestbuy.com/marketplace/acer-macbook-air-main.jpg,"RAM_GB: 64 | Storage_GB: 1024 | Screen_Size: 16"" | Processor: AMD Ryzen 7",2024-12-28,2024-12-28,Yes,
968,BB-MKT-00982,S001,TechDirect LLC,Tablets,Lenovo,Fire HD 10,LE-7844-BL,561304365582,0561304365582,"Lenovo Fire HD 10 12.4"" 128GB Tablet",Stay productive and entertained with the Lenovo Fire HD 10. Powerful performance in a sleek design.,992.47,0.57,198,https://images.bestbuy.com/marketplace/lenovo-fire-hd-10-main.jpg,"Storage_GB: 128 | Screen_Size: 12.4"" | Cellular: Yes | RAM_GB: 8",2025-02-23,2025-02-23,Yes,
969,BB-MKT-00954,S008,DigitalHub USA,Tablets,Amazon,Tab P12 Pro,AM-1942-SL,716106479903,0716106479903,"Amazon Tab P12 Pro 10.1"" 64GB Tablet",Stay productive and entertained with the Amazon Tab P12 Pro. Powerful performance in a sleek design.,697.12,0.72,32,https://images.bestbuy.com/marketplace/amazon-tab-p12-pro-main.jpg,"Storage_GB: 64 | Screen_Size: 10.1"" | Cellular: Yes | RAM_GB: 16",2024-12-29,2024-12-29,Yes,
970,BB-MKT-00902,S003,PrimeElectronics,TVs,Samsung,OLED C3,SA-8731-BK,683112336001,0683112336001,"Samsung 50"" 8K Smart TV OLED C3",Immerse yourself in stunning visuals with the Samsung OLED C3. Features cutting-edge display technology.,2816.8,48.81,107,https://images.bestbuy.com/marketplace/samsung-oled-c3-main.jpg,"Screen_Size: 50"" | Resolution: 8K | Smart_TV: No | HDR: Dolby Vision",2025-04-19,2025-04-19,Yes,
971,BB-MKT-00032,S005,ConnectPro Sales,Tablets,Amazon,iPad Pro 12.9,AM-6279-BL,739029968283,0739029968283,"Amazon iPad Pro 12.9 11"" 256GB Tablet",Stay productive and entertained with the Amazon iPad Pro 12.9. Powerful performance in a sleek design.,657.05,0.71,261,https://images.bestbuy.com/marketplace/amazon-ipad-pro-12.9-main.jpg,"Storage_GB: 256 | Screen_Size: 11"" | Cellular: Yes | RAM_GB: 12",2025-02-28,2025-02-28,Yes,
972,BB-MKT-00812,S008,DigitalHub USA,Tablets,Microsoft,Tab P12 Pro,MI-9082-SL,427415078826,0427415078826,"Microsoft Tab P12 Pro 12.9"" 128GB Tablet",Stay productive and entertained with the Microsoft Tab P12 Pro. Powerful performance in a sleek design.,204.53,0.61,268,https://images.bestbuy.com/marketplace/microsoft-tab-p12-pro-main.jpg,"Storage_GB: 128 | Screen_Size: 12.9"" | Cellular: No | RAM_GB: 4",2025-04-23,2025-04-23,Yes,
973,BB-MKT-00699,S008,DigitalHub USA,TVs,Vizio,U8K,VI-8274-BK,472470547964,0472470547964,"Vizio 85"" 8K Smart TV U8K",Immerse yourself in stunning visuals with the Vizio U8K. Features cutting-edge display technology.,1324.38,14.86,451,https://images.bestbuy.com/marketplace/vizio-u8k-main.jpg,"Screen_Size: 85"" | Resolution: 8K | Smart_TV: No | HDR: Dolby Vision",2024-07-17,2024-07-17,Yes,
974,BB-MKT-00763,S003,PrimeElectronics,Laptops,Apple,IdeaPad 5,AP-4585-BK,418174260825,0817120960336,"Apple IdeaPad 5 14"" Laptop - 16GB RAM 1024GB SSD",Experience premium performance with the Apple IdeaPad 5. Designed for professionals and students alike.,1392.67,1.77,415,https://images.bestbuy.com/marketplace/apple-ideapad-5-main.jpg,"RAM_GB: 16 | Storage_GB: 1024 | Screen_Size: 14"" | Processor: AMD Ryzen 7",2025-01-14,2025-01-14,Yes,GTIN_UPC_MISMATCH
975,BB-MKT-00652,S003,PrimeElectronics,Tablets,Apple,Galaxy Tab S9,AP-9035-SL,252234773454,0252234773454,"Apple Galaxy Tab S9 8"" 256GB Tablet",Stay productive and entertained with the Apple Galaxy Tab S9. Powerful performance in a sleek design.,750.07,0.89,180,https://images.bestbuy.com/marketplace/apple-galaxy-tab-s9-main.jpg,"Storage_GB: 256 | Screen_Size: 8"" | Cellular: No | RAM_GB: 16",2025-04-02,2025-04-02,Yes,
976,BB-MKT-00942,S007,SmartBuy Co,Smart Home,Wyze,Hue Starter Kit,WY-2615-BK,749003049187,0749003049187,Wyze Hue Starter Kit Smart Home Device,Transform your home with the Wyze Hue Starter Kit. Easy setup and seamless smart home integration.,84.21,1.17,184,https://images.bestbuy.com/marketplace/wyze-hue-starter-kit-main.jpg,Connectivity: Bluetooth | Voice_Assistant: Alexa | Power: USB-C,2025-04-24,2025-04-24,Yes,
977,BB-MKT-00124,S003,PrimeElectronics,Smart Home,Amazon,Echo Show 10,AM-9612-BL,627073531786,0627073531786,Amazon Echo Show 10 Smart Home Device,Transform your home with the Amazon Echo Show 10. Easy setup and seamless smart home integration.,3259.21,1.25,37,https://images.bestbuy.com/marketplace/amazon-echo-show-10-main.jpg,Connectivity: Z-Wave | Voice_Assistant: None | Power: USB-C,2024-09-03,2024-09-03,Yes,PRICE_ANOMALY
978,BB-MKT-00210,S002,EliteGadgets Inc,Laptops,Lenovo,Katana 15,LE-2262-BL,789671467426,0789671467426,"Lenovo Katana 15 13.3"" Laptop - 64GB RAM 512GB SSD",Experience premium performance with the Lenovo Katana 15. Designed for professionals and students alike.,1354.92,1.78,255,https://images.bestbuy.com/marketplace/lenovo-katana-15-main.jpg,"RAM_GB: 64 | Storage_GB: 512 | Screen_Size: 13.3"" | Processor: AMD Ryzen 5",2025-04-17,2025-04-17,Yes,
979,BB-MKT-00937,S004,ValueTech Store,Headphones,Bose,Tour One,BO-5513-SL,256523131074,0256523131074,Bose Tour One Over-ear Both Headphones,Enjoy crystal-clear audio with the Bose Tour One. Perfect for music lovers and remote workers.,34.6,0.23,159,https://images.bestbuy.com/marketplace/bose-tour-one-main.jpg,Type: Over-ear | Connectivity: Both | ANC: Yes | Battery_Hours: 24,2025-03-26,2025-03-26,Yes,
980,BB-MKT-00820,S007,SmartBuy Co,Smart Home,Google,Ultra 2,GO-8947-BL,835694035930,0835694035930,Google Ultra 2 Smart Home Device,Transform your home with the Google Ultra 2. Easy setup and seamless smart home integration.,403.47,0.65,182,https://images.bestbuy.com/marketplace/google-ultra-2-main.jpg,Connectivity: Z-Wave | Voice_Assistant: None | Power: USB-C,2025-04-05,2025-04-05,Yes,
981,BB-MKT-00909,S002,EliteGadgets Inc,Tablets,Samsung,Surface Pro 9,SA-2114-SL,946711860902,0946711860902,"Samsung Surface Pro 9 12.9"" 256GB Tablet",Stay productive and entertained with the Samsung Surface Pro 9. Powerful performance in a sleek design.,1249.78,0.52,395,https://images.bestbuy.com/marketplace/samsung-surface-pro-9-main.jpg,"Storage_GB: 256 | Screen_Size: 12.9"" | Cellular: No | RAM_GB: 4",2025-02-14,2025-02-14,Yes,
982,BB-MKT-00955,S002,EliteGadgets Inc,Headphones,Sennheiser,AirPods Max,SE-3184-BL,940543215216,0940543215216,Sennheiser AirPods Max In-ear Wireless Headphones,Enjoy crystal-clear audio with the Sennheiser AirPods Max. Perfect for music lovers and remote workers.,140.91,0.31,275,https://images.bestbuy.com/marketplace/sennheiser-airpods-max-main.jpg,Type: In-ear | Connectivity: Wireless | ANC: No | Battery_Hours: 36,2024-12-03,2024-12-03,Yes,
983,BB-MKT-00775,S005,ConnectPro Sales,Headphones,Jabra,Momentum 4,JA-6764-SL,266025908976,0266025908976,Jabra Momentum 4 On-ear Both Headphones,Enjoy crystal-clear audio with the Jabra Momentum 4. Perfect for music lovers and remote workers.,251.87,0.41,71,https://images.bestbuy.com/marketplace/jabra-momentum-4-main.jpg,Type: On-ear | Connectivity: Both | ANC: Yes | Battery_Hours: 24,2024-11-20,2024-11-20,Yes,DUPLICATE_SKU
984,BB-MKT-00468,S008,DigitalHub USA,Laptops,Apple,MacBook Air,AP-5009-BK,859808891203,0859808891203,"Apple MacBook Air 14"" Laptop - 32GB RAM 512GB SSD",Experience premium performance with the Apple MacBook Air. Designed for professionals and students alike.,649.64,1.64,496,https://images.bestbuy.com/marketplace/apple-macbook-air-main.jpg,"RAM_GB: 32 | Storage_GB: 512 | Screen_Size: 14"" | Processor: AMD Ryzen 7",2024-08-04,2024-08-04,Yes,
985,BB-MKT-00270,S002,EliteGadgets Inc,Tablets,Amazon,Tab P12 Pro,AM-3140-BL,132690535494,0132690535494,"Amazon Tab P12 Pro 10.1"" 512GB Tablet",Stay productive and entertained with the Amazon Tab P12 Pro. Powerful performance in a sleek design.,1207.46,0.37,210,https://images.bestbuy.com/marketplace/amazon-tab-p12-pro-main.jpg,"Storage_GB: 512 | Screen_Size: 10.1"" | Cellular: No | RAM_GB: 8",2025-02-11,2025-02-11,Yes,
986,BB-MKT-00146,S003,PrimeElectronics,TVs,Nest,Video Doorbell Pro 2,NE-8518-SL,903856791884,0903856791884,Nest Video Doorbell Pro 2 Smart Home Device,Transform your home with the Nest Video Doorbell Pro 2. Easy setup and seamless smart home integration.,366.74,0.12,172,https://images.bestbuy.com/marketplace/nest-video-doorbell-pro-2-main.jpg,Connectivity: Zigbee | Voice_Assistant: Alexa | Power: Wired,2024-11-29,2024-11-29,Yes,CATEGORY_MISMATCH
987,BB-MKT-00310,S003,PrimeElectronics,Smart Home,Arlo,Cam OG,AR-8429-BK,476606746380,0476606746380,Arlo Cam OG Smart Home Device,Transform your home with the Arlo Cam OG. Easy setup and seamless smart home integration.,137.01,0.64,55,https://images.bestbuy.com/marketplace/arlo-cam-og-main.jpg,Connectivity: Z-Wave | Voice_Assistant: Google Assistant | Power: USB-C,2024-07-09,2024-07-09,Yes,
988,BB-MKT-00123,S003,PrimeElectronics,TVs,Sony,U8K,SO-9094-BK,968600167952,0968600167952,"Sony 50"" 4K UHD Smart TV U8K",Immerse yourself in stunning visuals with the Sony U8K. Features cutting-edge display technology.,1602.36,33.18,239,https://images.bestbuy.com/marketplace/sony-u8k-main.jpg,"Screen_Size: 50"" | Resolution: 4K UHD | Smart_TV: Yes | HDR: HDR10",2025-04-09,2025-04-09,Yes,
989,BB-MKT-00921,S006,NextGen Devices,Laptops,HP,Katana 15,HP-3297-BL,269731189169,0269731189169,"HP Katana 15 13.3"" Laptop - 16GB RAM 256GB SSD",Experience premium performance with the HP Katana 15. Designed for professionals and students alike.,1999.8,1.3,410,https://images.bestbuy.com/marketplace/hp-katana-15-main.jpg,"RAM_GB: 16 | Storage_GB: 256 | Screen_Size: 13.3"" | Processor: Intel i7",2024-10-16,2024-10-16,Yes,
990,BB-MKT-00036,S008,DigitalHub USA,Smart Home,Vizio,5-Series 4K,VI-9540-BL,943004633186,0943004633186,"Vizio 65"" 8K Smart TV 5-Series 4K",Immerse yourself in stunning visuals with the Vizio 5-Series 4K. Features cutting-edge display technology.,2599.31,20.08,39,https://images.bestbuy.com/marketplace/vizio-5-series-4k-main.jpg,"Screen_Size: 65"" | Resolution: 8K | Smart_TV: Yes | HDR: HDR10+",2024-11-24,2024-11-24,Yes,CATEGORY_MISMATCH
991,BB-MKT-00789,S004,ValueTech Store,Laptops,Acer,XPS 15,AC-5094-BK,894024587607,0894024587607,"Acer XPS 15 13.3"" Laptop - 16GB RAM 512GB SSD",Experience premium performance with the Acer XPS 15. Designed for professionals and students alike.,559.88,1.4,92,https://images.bestbuy.com/marketplace/acer-xps-15-main.jpg,"RAM_GB: 16 | Storage_GB: 512 | Screen_Size: 13.3"" | Processor: Intel i5",2024-11-22,2024-11-22,Yes,
992,BB-MKT-00305,S006,NextGen Devices,Laptops,Apple,Aspire 5,AP-3848-BL,725108223619,0725108223619,"Apple Aspire 5 15.6"" Laptop - 32GB RAM 1024GB SSD",Experience premium performance with the Apple Aspire 5. Designed for professionals and students alike.,1771.72,1.78,334,https://images.bestbuy.com/marketplace/apple-aspire-5-main.jpg,"RAM_GB: 32 | Storage_GB: 1024 | Screen_Size: 15.6"" | Processor: Apple M2",2024-08-09,2024-08-09,Yes,
993,BB-MKT-00023,S005,ConnectPro Sales,Smart Home,Google,Ultra 2,GO-9004-SL,655184583398,0655184583398,Google Ultra 2 Smart Home Device,Transform your home with the Google Ultra 2. Easy setup and seamless smart home integration.,454.51,1.28,47,https://images.bestbuy.com/marketplace/google-ultra-2-main.jpg,Connectivity: Z-Wave | Voice_Assistant: Google Assistant | Power: USB-C,2025-02-02,2025-02-02,Yes,
994,BB-MKT-00670,S007,SmartBuy Co,TVs,Samsung,QLED 4K,SA-4874-BK,115032389548,0115032389548,"Samsung 43"" 4K UHD Smart TV QLED 4K",Immerse yourself in stunning visuals with the Samsung QLED 4K. Features cutting-edge display technology.,2792.66,23.05,499,https://images.bestbuy.com/marketplace/samsung-qled-4k-main.jpg,"Screen_Size: 43"" | Resolution: 4K UHD | Smart_TV: Yes | HDR: Dolby Vision",2024-07-05,2024-07-05,Yes,
995,BB-MKT-00428,S008,DigitalHub USA,TVs,Hisense,5-Series 4K,HI-8065-WH,693323414947,0693323414947,"Hisense 50"" 1080p Full HD Smart TV 5-Series 4K",Immerse yourself in stunning visuals with the Hisense 5-Series 4K. Features cutting-edge display technology.,2551.37,12.67,226,https://images.bestbuy.com/marketplace/hisense-5-series-4k-main.jpg,"Screen_Size: 50"" | Resolution: 1080p Full HD | Smart_TV: No | HDR: HDR10",2024-11-10,2024-11-10,Yes,
996,BB-MKT-00287,S006,NextGen Devices,Smart Home,Amazon,Hue Starter Kit,AM-2194-SL,493204943911,0493204943911,Amazon Hue Starter Kit Smart Home Device,Transform your home with the Amazon Hue Starter Kit. Easy setup and seamless smart home integration.,275.94,1.44,266,https://images.bestbuy.com/marketplace/amazon-hue-starter-kit-main.jpg,Connectivity: Z-Wave | Voice_Assistant: None | Power: USB-C,2024-08-04,2024-08-04,Yes,
997,BB-MKT-00078,S002,EliteGadgets Inc,Laptops,HP,Aspire 5,HP-9850-BL,867695941207,0867695941207,"HP Aspire 5 16"" Laptop - 16GB RAM 512GB SSD",Experience premium performance with the HP Aspire 5. Designed for professionals and students alike.,1632.41,2.36,453,https://images.bestbuy.com/marketplace/hp-aspire-5-main.jpg,"RAM_GB: 16 | Storage_GB: 512 | Screen_Size: 16"" | Processor: AMD Ryzen 5",2025-01-29,2025-01-29,Yes,
998,BB-MKT-00382,S002,EliteGadgets Inc,Smart Home,Amazon,Nest Hub Max,AM-1408-WH,595310493155,0595310493155,Amazon Nest Hub Max Smart Home Device,Transform your home with the Amazon Nest Hub Max. Easy setup and seamless smart home integration.,242.23,1.36,458,https://images.bestbuy.com/marketplace/amazon-nest-hub-max-main.jpg,Connectivity: Zigbee | Voice_Assistant: None | Power: Wired,2024-10-12,2024-10-12,Yes,
999,BB-MKT-00898,S006,NextGen Devices,Laptops,HP,VivoBook 16,HP-9886-WH,208221992824,0208221992824,"HP VivoBook 16 13.3"" Laptop - 8GB RAM 512GB SSD",Experience premium performance with the HP VivoBook 16. Designed for professionals and students alike.,1655.42,1.68,4,https://images.bestbuy.com/marketplace/hp-vivobook-16-main.jpg,"RAM_GB: 8 | Storage_GB: 512 | Screen_Size: 13.3"" | Processor: AMD Ryzen 7",2025-04-24,2025-04-24,Yes,
1000,BB-MKT-00760,S004,ValueTech Store,Laptops,Acer,Aspire 5,AC-6685-SL,601632135167,0601632135167,"Acer Aspire 5 13.3"" Laptop - 32GB RAM 1024GB SSD",Experience premium performance with the Acer Aspire 5. Designed for professionals and students alike.,630.4,1.21,474,https://images.bestbuy.com/marketplace/acer-aspire-5-main.jpg,"RAM_GB: 32 | Storage_GB: 1024 | Screen_Size: 13.3"" | Processor: AMD Ryzen 7",2024-09-14,2024-09-14,Yes,
1001,BB-MKT-00434,S001,TechDirect LLC,Headphones,Sony,AirPods Max,SO-9570-BL,985672413792,0985672413792,Sony AirPods Max In-ear Wireless Headphones,Enjoy crystal-clear audio with the Sony AirPods Max. Perfect for music lovers and remote workers.,517.85,0.42,274,https://images.bestbuy.com/marketplace/sony-airpods-max-main.jpg,Type: In-ear | Connectivity: Wireless | ANC: No | Battery_Hours: 20,2024-09-15,2024-09-15,Yes,
1002,BB-MKT-00995,S001,TechDirect LLC,Headphones,JBL,QuietComfort 45,JB-5428-BL,841720615352,0841720615352,JBL QuietComfort 45 On-ear Wired Headphones,Enjoy crystal-clear audio with the JBL QuietComfort 45. Perfect for music lovers and remote workers.,203.53,0.4,437,https://images.bestbuy.com/marketplace/jbl-quietcomfort-45-main.jpg,Type: On-ear | Connectivity: Wired | ANC: No | Battery_Hours: 20,2025-02-03,2025-02-03,Yes,
1003,BB-MKT-00196,S004,ValueTech Store,Tablets,Lenovo,Galaxy Tab S9,LE-2525-BL,796109041872,0796109041872,"Lenovo Galaxy Tab S9 12.4"" 256GB Tablet",Stay productive and entertained with the Lenovo Galaxy Tab S9. Powerful performance in a sleek design.,741.96,0.47,479,https://images.bestbuy.com/marketplace/lenovo-galaxy-tab-s9-main.jpg,"Storage_GB: 256 | Screen_Size: 12.4"" | Cellular: No | RAM_GB: 12",2025-01-05,2025-01-05,Yes,
1004,BB-MKT-00662,S001,TechDirect LLC,Laptops,Amazon,Galaxy Tab S9,AM-4115-BK,774369566639,0774369566639,"Amazon Galaxy Tab S9 12.4"" 512GB Tablet",Stay productive and entertained with the Amazon Galaxy Tab S9. Powerful performance in a sleek design.,7754.02,0.72,383,https://images.bestbuy.com/marketplace/amazon-galaxy-tab-s9-main.jpg,"Storage_GB: 512 | Screen_Size: 12.4"" | Cellular: Yes | RAM_GB: 12",2024-12-24,2024-12-24,Yes,CATEGORY_MISMATCH
1005,BB-MKT-00221,S004,ValueTech Store,Tablets,Microsoft,iPad Pro 12.9,MI-3110-BK,588105797047,0588105797047,"Microsoft iPad Pro 12.9 8"" 256GB Tablet",Stay productive and entertained with the Microsoft iPad Pro 12.9. Powerful performance in a sleek design.,1189.84,0.8,169,https://images.bestbuy.com/marketplace/microsoft-ipad-pro-12.9-main.jpg,"Storage_GB: 256 | Screen_Size: 8"" | Cellular: Yes | RAM_GB: 4",2024-09-01,2024-09-01,Yes,
1006,BB-MKT-00377,S004,ValueTech Store,Smart Home,Google,Nest Hub Max,GO-8808-WH,957654036206,0957654036206,Google Nest Hub Max Smart Home Device,Transform your home with the Google Nest Hub Max. Easy setup and seamless smart home integration.,265.09,0.95,364,https://images.bestbuy.com/marketplace/google-nest-hub-max-main.jpg,Connectivity: Wi-Fi | Voice_Assistant: Apple HomeKit | Power: Battery,2025-01-08,2025-01-08,Yes,
1007,BB-MKT-00055,S001,TechDirect LLC,Tablets,Lenovo,Fire HD 10,LE-5632-BL,874331514343,0874331514343,"Lenovo Fire HD 10 11"" 512GB Tablet",Stay productive and entertained with the Lenovo Fire HD 10. Powerful performance in a sleek design.,230.86,0.44,135,https://images.bestbuy.com/marketplace/lenovo-fire-hd-10-main.jpg,"Storage_GB: 512 | Screen_Size: 11"" | Cellular: Yes | RAM_GB: 6",2025-04-28,2025-04-28,Yes,
1008,BB-MKT-00100,S008,DigitalHub USA,Smart Home,Arlo,Nest Hub Max,AR-2695-SL,594186984574,0594186984574,Arlo Nest Hub Max Smart Home Device,Transform your home with the Arlo Nest Hub Max. Easy setup and seamless smart home integration.,490.72,0.22,330,https://images.bestbuy.com/marketplace/arlo-nest-hub-max-main.jpg,Connectivity: Z-Wave | Voice_Assistant: None | Power: USB-C,2024-09-27,2024-09-27,Yes,
1009,BB-MKT-00164,S004,ValueTech Store,Headphones,Apple,Tour One,AP-7841-SL,383537505481,0726033399184,Apple Tour One Over-ear Both Headphones,Enjoy crystal-clear audio with the Apple Tour One. Perfect for music lovers and remote workers.,108.25,0.28,194,,Type: Over-ear | Connectivity: Both | ANC: Yes | Battery_Hours: 24,2025-04-18,2025-04-18,Yes,GTIN_UPC_MISMATCH
1010,BB-MKT-00985,S007,SmartBuy Co,Laptops,HP,Pavilion 15,HP-8074-WH,670960591325,0670960591325,,Experience premium performance with the HP Pavilion 15. Designed for professionals and students alike.,2379.72,1.24,105,https://images.bestbuy.com/marketplace/hp-pavilion-15-main.jpg,"RAM_GB: 32 | Storage_GB: 1024 | Screen_Size: 14"" | Processor: AMD Ryzen 7",2025-01-14,2025-01-14,Yes,MISSING_TITLE
1011,BB-MKT-00582,S006,NextGen Devices,Smart Home,Wyze,Video Doorbell Pro 2,WY-8443-BK,212366136952,0212366136952,Wyze Video Doorbell Pro 2 Smart Home Device,Transform your home with the Wyze Video Doorbell Pro 2. Easy setup and seamless smart home integration.,262.09,1.39,327,https://images.bestbuy.com/marketplace/wyze-video-doorbell-pro-2-main.jpg,Connectivity: Z-Wave | Voice_Assistant: None | Power: Wired,2024-10-23,2024-10-23,Yes,
1012,BB-MKT-00747,S004,ValueTech Store,Tablets,Lenovo,Galaxy Tab S9,LE-9644-SL,752036145379,0752036145379,"Lenovo Galaxy Tab S9 8"" 512GB Tablet",Stay productive and entertained with the Lenovo Galaxy Tab S9. Powerful performance in a sleek design.,1023.56,0.49,232,https://images.bestbuy.com/marketplace/lenovo-galaxy-tab-s9-main.jpg,"Storage_GB: 512 | Screen_Size: 8"" | Cellular: No | RAM_GB: 6",2024-09-17,2024-09-17,Yes,
